ALSFS.R,ALSFS.py,wv
0.874060219,0.87398024,5020.019733
0.871790623,0.871711184,5020.02917
0.883229149,0.883149005,5020.038606
0.888561459,0.888481169,5020.048041
0.89769601,0.897615237,5020.057476
0.907917643,0.907836296,5020.066911
0.910078339,0.909997144,5020.076345
0.923126911,0.923044903,5020.085778
0.932534809,0.932452319,5020.095211
0.942136018,0.942053037,5020.104643
0.951387953,0.951304518,5020.114075
0.957223989,0.957140406,5020.123506
0.960618783,0.960535268,5020.132937
0.965539984,0.965456408,5020.142367
0.971287441,0.971203735,5020.151796
0.968751811,0.968668691,5020.161225
0.966085728,0.966003203,5020.170654
0.967824825,0.967742518,5020.180082
0.964653633,0.96457196,5020.189509
0.963264119,0.963182929,5020.198936
0.959754807,0.959674276,5020.208362
0.955527981,0.955448166,5020.217788
0.961599131,0.961519173,5020.227214
0.953639449,0.953560512,5020.236638
0.949662083,0.949583835,5020.246062
0.948599054,0.948521251,5020.255486
0.94157991,0.941503039,5020.264909
0.936992955,0.936916811,5020.274332
0.926356599,0.92628167,5020.283754
0.919634235,0.919560196,5020.293175
0.91834417,0.918270581,5020.302596
0.918863935,0.918790651,5020.312016
0.922335995,0.922262781,5020.321436
0.924847658,0.924774594,5020.330856
0.935527987,0.935454431,5020.340274
0.936267493,0.936194231,5020.349693
0.951729254,0.95165514,5020.35911
0.967492746,0.967417769,5020.368528
0.960612808,0.960538725,5020.377944
0.958751871,0.958678291,5020.38736
0.963310599,0.963237032,5020.396776
0.97200187,0.971928004,5020.406191
0.963270738,0.963197897,5020.415605
0.963419834,0.963347343,5020.425019
0.96288149,0.962809401,5020.434432
0.956010223,0.955939007,5020.443845
0.943722352,0.943652406,5020.453258
0.930819468,0.930750827,5020.462669
0.930672859,0.930604578,5020.472081
0.914940107,0.914873324,5020.481491
0.899830114,0.899764771,5020.490901
0.882889653,0.882825872,5020.500311
0.870273544,0.870211,5020.50972
0.841833389,0.841773205,5020.519128
0.825126783,0.825068102,5020.528536
0.802135232,0.802078487,5020.537944
0.778568242,0.778513455,5020.547351
0.76243461,0.762381244,5020.556757
0.74880942,0.748757288,5020.566163
0.744197631,0.744146099,5020.575568
0.748754148,0.74870258,5020.584973
0.764871809,0.764819417,5020.594377
0.790567515,0.790513658,5020.603781
0.805125908,0.80507136,5020.613184
0.83566495,0.835608646,5020.622586
0.857340122,0.857282678,5020.631988
0.874703285,0.874645004,5020.64139
0.898992237,0.898932673,5020.650791
0.904725222,0.904665616,5020.660191
0.914672356,0.914612435,5020.669591
0.921563656,0.921503627,5020.678991
0.914969516,0.914910257,5020.688389
0.91762974,0.917570649,5020.697788
0.91453388,0.914475329,5020.707185
0.912654417,0.912596325,5020.716582
0.899600291,0.899543365,5020.725979
0.890002593,0.889946605,5020.735375
0.871042628,0.870988157,5020.744771
0.857306697,0.857253403,5020.754166
0.827384342,0.827333215,5020.76356
0.792880701,0.792832,5020.772954
0.757476351,0.757430106,5020.782348
0.717841881,0.717798323,5020.79174
0.671272749,0.671232266,5020.801133
0.618241417,0.618204362,5020.810525
0.568534746,0.568500881,5020.819916
0.50366004,0.503630226,5020.829306
0.45037206,0.450345567,5020.838697
0.397018376,0.39699517,5020.848086
0.359067008,0.359046153,5020.857475
0.3430529,0.343033102,5020.866864
0.334392236,0.334373063,5020.876252
0.360075085,0.360054572,5020.885639
0.389830219,0.389808155,5020.895026
0.460172212,0.460146337,5020.904413
0.527161865,0.527132418,5020.913799
0.600156673,0.60012337,5020.923184
0.674182353,0.674145191,5020.932569
0.743051166,0.743010482,5020.941953
0.795170978,0.795127734,5020.951337
0.846760038,0.8467143,5020.96072
0.881109868,0.8810626,5020.970102
0.920400519,0.920351482,5020.979484
0.931987521,0.931938211,5020.988866
0.956016965,0.955966735,5020.998247
0.960328762,0.96027866,5021.007627
0.971308953,0.971258636,5021.017007
0.97804679,0.977996484,5021.026387
0.96882401,0.968774535,5021.035765
0.976988488,0.976938955,5021.045144
0.987574912,0.987525205,5021.054522
0.979106839,0.979057919,5021.063899
0.978842817,0.97879427,5021.073275
0.98388969,0.983841254,5021.082652
0.983127282,0.983079245,5021.092027
0.988948598,0.98890064,5021.101402
0.99096798,0.990920288,5021.110777
1.000141348,1.000093581,5021.120151
0.995193498,0.995146333,5021.129524
0.997315562,0.997268663,5021.138897
0.996765771,0.996719263,5021.148269
1.003883834,1.003837362,5021.157641
1.002105913,1.002059891,5021.167013
1.005849787,1.005803961,5021.176383
1.001725824,1.001680554,5021.185754
1.007994012,1.007948828,5021.195123
1.003345867,1.003301259,5021.204492
1.003936791,1.003892524,5021.213861
0.992028363,0.991984985,5021.223229
0.995094621,0.995051473,5021.232597
0.982171145,0.982128916,5021.241964
0.991514623,0.991472355,5021.25133
0.975258989,0.975217771,5021.260696
0.95652427,0.956484193,5021.270061
0.949852966,0.949813516,5021.279426
0.919806679,0.919768814,5021.28879
0.908720191,0.908683114,5021.298154
0.877171891,0.877136422,5021.307517
0.868723053,0.868688242,5021.31688
0.861490622,0.861456416,5021.326242
0.86331739,0.863283427,5021.335604
0.867794579,0.867760756,5021.344965
0.866982181,0.866948706,5021.354325
0.891354308,0.891320217,5021.363685
0.898429501,0.898395468,5021.373045
0.91295959,0.912925339,5021.382404
0.929391061,0.929356533,5021.391762
0.938007051,0.937972545,5021.40112
0.942921641,0.942887297,5021.410477
0.947800603,0.947766427,5021.419834
0.953794425,0.95376038,5021.42919
0.953004845,0.952971176,5021.438546
0.940063409,0.940030539,5021.447901
0.936560771,0.936528365,5021.457255
0.925689587,0.925657893,5021.46661
0.906757046,0.906726331,5021.475963
0.891781392,0.891751509,5021.485316
0.870821049,0.870792185,5021.494669
0.865076244,0.865047885,5021.50402
0.850218358,0.850190795,5021.513372
0.845088616,0.845061527,5021.522723
0.847723884,0.847697018,5021.532073
0.849564486,0.84953787,5021.541423
0.854176276,0.854149826,5021.550772
0.86404915,0.864022708,5021.560121
0.871239476,0.871213131,5021.569469
0.875203788,0.87517764,5021.578816
0.875380563,0.875354728,5021.588163
0.869865938,0.869840581,5021.59751
0.863596475,0.863571614,5021.606856
0.84659887,0.846574807,5021.616201
0.820753345,0.820730313,5021.625546
0.803329605,0.803307354,5021.634891
0.782264913,0.782243529,5021.644234
0.775684142,0.775663219,5021.653578
0.761349441,0.761329181,5021.66292
0.764805219,0.764785143,5021.672263
0.787990021,0.787969623,5021.681604
0.809390304,0.809369645,5021.690946
0.832283857,0.832262916,5021.700286
0.874177682,0.874156003,5021.709626
0.897649963,0.897628026,5021.718966
0.922333213,0.922311007,5021.728305
0.946081594,0.946059158,5021.737643
0.959963441,0.959941024,5021.746981
0.960053584,0.960031512,5021.756319
0.966299362,0.966277496,5021.765655
0.969011256,0.968989679,5021.774992
0.960803781,0.960782735,5021.784327
0.956000816,0.95598022,5021.793663
0.949240564,0.949220457,5021.802997
0.937286918,0.937267403,5021.812331
0.922495023,0.922476149,5021.821665
0.9148296,0.914811214,5021.830998
0.914608775,0.914590724,5021.840331
0.904817492,0.90479996,5021.849663
0.904785785,0.904768581,5021.858994
0.920796431,0.920779255,5021.868325
0.924517835,0.924500923,5021.877656
0.939127198,0.939110358,5021.886985
0.943312581,0.943296006,5021.896315
0.961748483,0.961731931,5021.905643
0.952822838,0.952806784,5021.914972
0.958461508,0.958445703,5021.924299
0.961782201,0.961766689,5021.933627
0.966272492,0.966257255,5021.942953
0.960835381,0.960820576,5021.952279
0.968212534,0.968197964,5021.961605
0.963222629,0.963208482,5021.97093
0.966086512,0.966072671,5021.980254
0.960172928,0.960159517,5021.989578
0.965028507,0.965015376,5021.998902
0.965174626,0.965161841,5022.008225
0.971239835,0.971227319,5022.017547
0.965541457,0.965529362,5022.026869
0.974331397,0.974319542,5022.03619
0.981172177,0.981160592,5022.045511
0.985727726,0.985716442,5022.054831
0.983370446,0.983359542,5022.06415
0.986879246,0.986868658,5022.07347
1.00106856,1.001058179,5022.082788
0.992288085,0.992278152,5022.092106
0.994765414,0.994755814,5022.101424
0.997107512,0.997098247,5022.110741
0.991051966,0.991043113,5022.120057
1.000891614,1.000883033,5022.129373
0.999716576,0.999708363,5022.138688
1.000165282,1.000157425,5022.148003
0.989885477,0.989878056,5022.157317
0.990194136,0.990187067,5022.166631
0.981255536,0.981248883,5022.175944
0.982803038,0.982796727,5022.185257
0.989410838,0.989404839,5022.194569
0.978149031,0.978143452,5022.203881
0.997152832,0.997147501,5022.213192
1.001272742,1.001267748,5022.222502
1.003167243,1.003162598,5022.231812
1.000276365,1.000272092,5022.241122
0.991383165,0.991379285,5022.250431
0.998422708,0.998419158,5022.259739
0.998587938,0.998584744,5022.269047
0.999648004,0.999645164,5022.278354
0.982963779,0.982961338,5022.287661
0.979914773,0.97991269,5022.296967
0.981709029,0.981707293,5022.306273
0.966996904,0.96699554,5022.315578
0.959818359,0.959817348,5022.324882
0.939809175,0.939808521,5022.334187
0.919303281,0.919302969,5022.34349
0.893679281,0.893679298,5022.352793
0.853312048,0.853312368,5022.362096
0.821030616,0.821031217,5022.371397
0.764757945,0.764758778,5022.380699
0.705216204,0.705217223,5022.39
0.653120454,0.653121632,5022.3993
0.594252681,0.594253964,5022.4086
0.540156043,0.540157402,5022.417899
0.500979594,0.500981033,5022.427198
0.482480134,0.482481692,5022.436496
0.480976063,0.480977788,5022.445794
0.489885771,0.489887702,5022.455091
0.508663737,0.508665924,5022.464387
0.540866791,0.540869309,5022.473683
0.56778627,0.567789115,5022.482979
0.592533168,0.592536348,5022.492274
0.611228748,0.611232246,5022.501568
0.632000152,0.632003994,5022.510862
0.645032112,0.645036264,5022.520155
0.673225223,0.673229795,5022.529448
0.694020948,0.694025909,5022.53874
0.722876154,0.722881579,5022.548032
0.773058566,0.773064643,5022.557323
0.805558006,0.805564625,5022.566614
0.839385992,0.839393188,5022.575904
0.867380671,0.867388414,5022.585194
0.905522309,0.905530715,5022.594483
0.908764116,0.908772876,5022.603771
0.924493573,0.924502813,5022.613059
0.941833632,0.941843381,5022.622347
0.950401085,0.950411259,5022.631633
0.94828159,0.948292079,5022.64092
0.95622415,0.956235067,5022.650206
0.954698835,0.954710073,5022.659491
0.954754632,0.954766211,5022.668776
0.947284173,0.947295997,5022.67806
0.938074954,0.938086998,5022.687344
0.919735372,0.919747507,5022.696627
0.903121102,0.903133339,5022.705909
0.876964994,0.876977188,5022.715191
0.848819342,0.848831446,5022.724473
0.832992372,0.833004546,5022.733754
0.812158466,0.812170625,5022.743034
0.796776258,0.796788469,5022.752314
0.789322801,0.789335178,5022.761594
0.783376852,0.783389414,5022.770873
0.795964984,0.795978031,5022.780151
0.79872143,0.798734806,5022.789429
0.805957716,0.805971499,5022.798706
0.822650708,0.822665069,5022.807983
0.834420943,0.834435805,5022.817259
0.835621717,0.835636897,5022.826535
0.846695075,0.846710756,5022.83581
0.85388784,0.853903957,5022.845084
0.855456365,0.855472815,5022.854358
0.835893657,0.835910028,5022.863632
0.854996872,0.85501392,5022.872905
0.858085764,0.858103177,5022.882177
0.863271528,0.863289353,5022.891449
0.867125124,0.867143336,5022.90072
0.867912601,0.867931137,5022.909991
0.871513368,0.87153229,5022.919262
0.876140232,0.876159565,5022.928531
0.868287079,0.868306546,5022.937801
0.861291414,0.861311029,5022.947069
0.849195961,0.849215601,5022.956337
0.840189551,0.840209281,5022.965605
0.811147555,0.81116689,5022.974872
0.774468244,0.774486979,5022.984139
0.73694345,0.736961538,5022.993405
0.687464214,0.687481331,5023.00267
0.638558592,0.638574717,5023.011935
0.586609709,0.58662473,5023.021199
0.52668294,0.526696613,5023.030463
0.465159433,0.465171673,5023.039727
0.410289145,0.410300087,5023.048989
0.35264589,0.352655419,5023.058252
0.320130089,0.320138852,5023.067513
0.297236187,0.297244429,5023.076774
0.291737448,0.291745641,5023.086035
0.304313572,0.304322226,5023.095295
0.331135428,0.331144961,5023.104555
0.376326561,0.376337528,5023.113814
0.433071512,0.433084286,5023.123072
0.495163234,0.495178014,5023.13233
0.56856469,0.568581863,5023.141588
0.625766406,0.625785527,5023.150845
0.688914403,0.688935698,5023.160101
0.738538521,0.73856161,5023.169357
0.783717774,0.783742553,5023.178612
0.820971283,0.820997529,5023.187867
0.840440117,0.840467282,5023.197121
0.864511651,0.8645399,5023.206375
0.885733853,0.885763108,5023.215628
0.893882201,0.89391204,5023.224881
0.908759486,0.908790143,5023.234133
0.921770797,0.921802219,5023.243384
0.93205279,0.932084891,5023.252635
0.945341592,0.945374485,5023.261886
0.951394333,0.951427772,5023.271136
0.951076249,0.951110012,5023.280385
0.960944359,0.960978812,5023.289634
0.954938042,0.954972616,5023.298882
0.967934284,0.96796967,5023.30813
0.965645213,0.965680856,5023.317377
0.977587558,0.977623987,5023.326624
0.979538372,0.97957522,5023.33587
0.984967799,0.985005198,5023.345116
0.984745668,0.984783406,5023.354361
0.981685345,0.981723312,5023.363606
0.985245079,0.985283531,5023.37285
0.990550117,0.990589125,5023.382093
0.98694487,0.986984084,5023.391336
0.989371411,0.98941107,5023.400579
0.995884825,0.995925097,5023.40982
1.000324566,1.00036537,5023.419062
0.99226211,0.992302935,5023.428303
0.991868595,0.991909753,5023.437543
0.996002512,0.996044192,5023.446783
0.990796097,0.990837909,5023.456022
0.998735195,0.998777693,5023.465261
1.001826035,1.001869018,5023.474499
0.990247476,0.990290311,5023.483736
0.997263191,0.99730668,5023.492974
0.989181409,0.989224894,5023.50221
0.998100211,0.99814444,5023.511446
0.998186076,0.998230661,5023.520682
0.986418444,0.98646285,5023.529917
0.999951441,0.999996809,5023.539151
0.995343936,0.995389446,5023.548385
0.990603425,0.990649067,5023.557618
0.986135273,0.986181056,5023.566851
0.982149077,0.982195021,5023.576083
0.968363837,0.968409477,5023.585315
0.954396024,0.954441342,5023.594546
0.935426508,0.935471254,5023.603777
0.906817769,0.906861466,5023.613007
0.882433896,0.882476729,5023.622237
0.832687368,0.832728079,5023.631466
0.78390303,0.783941633,5023.640694
0.728596838,0.728632974,5023.649922
0.660266193,0.660299172,5023.65915
0.588058048,0.588087627,5023.668377
0.517665798,0.517692018,5023.677603
0.45778543,0.457808779,5023.686829
0.397872279,0.397892711,5023.696055
0.36606205,0.366080977,5023.705279
0.347456723,0.34747481,5023.714504
0.355113595,0.355132206,5023.723727
0.383666257,0.383686499,5023.732951
0.439582902,0.439606249,5023.742173
0.502398948,0.502425808,5023.751395
0.586038309,0.586069847,5023.760617
0.657861363,0.657896997,5023.769838
0.725772546,0.725812115,5023.779059
0.787579784,0.787623,5023.788279
0.83641344,0.83645963,5023.797498
0.882446265,0.882495307,5023.806717
0.916761835,0.916813107,5023.815935
0.932766417,0.932818912,5023.825153
0.961518425,0.961572876,5023.83437
0.965190645,0.965245644,5023.843587
0.976932264,0.976988275,5023.852804
0.982420116,0.982476788,5023.862019
0.989357263,0.989414684,5023.871234
0.987844291,0.987901971,5023.880449
0.989091721,0.989149821,5023.889663
0.985301227,0.985359452,5023.898877
0.981948571,0.982006942,5023.90809
0.981153743,0.981212413,5023.917302
0.967850567,0.967908782,5023.926514
0.95567277,0.955730588,5023.935726
0.940524141,0.940581374,5023.944937
0.912741739,0.912797601,5023.954147
0.889171962,0.889226695,5023.963357
0.846024981,0.846077355,5023.972566
0.801951267,0.802001195,5023.981775
0.744754273,0.744800902,5023.990983
0.696395003,0.696438849,5024.000191
0.653460156,0.653501529,5024.009398
0.627727518,0.627767482,5024.018605
0.605679042,0.605717815,5024.027811
0.601229339,0.601268038,5024.037016
0.624486726,0.624527141,5024.046222
0.658984949,0.659027829,5024.055426
0.696259568,0.696305117,5024.06463
0.735132216,0.735180567,5024.073833
0.79352295,0.793575419,5024.083036
0.831488016,0.831543288,5024.092239
0.862806411,0.862864066,5024.101441
0.892492015,0.892551967,5024.110642
0.917950622,0.918012607,5024.119843
0.934299687,0.934363103,5024.129043
0.948819284,0.948884018,5024.138243
0.96225996,0.962325948,5024.147442
0.966427364,0.966493978,5024.15664
0.959215758,0.95928221,5024.165838
0.970548876,0.970616454,5024.175036
0.974409935,0.974478123,5024.184233
0.970757738,0.970826012,5024.19343
0.972256789,0.972325509,5024.202626
0.971832117,0.971901149,5024.211821
0.968147205,0.968216317,5024.221016
0.972167897,0.972237638,5024.23021
0.962707455,0.962776856,5024.239404
0.959412398,0.959481899,5024.248597
0.941018156,0.941086656,5024.25779
0.922649603,0.92271709,5024.266982
0.900883709,0.900949922,5024.276174
0.866970218,0.867034244,5024.285365
0.829707138,0.829768704,5024.294556
0.794855004,0.794914264,5024.303746
0.754537897,0.754594417,5024.312936
0.712438157,0.712491773,5024.322125
0.70538832,0.705441655,5024.331313
0.675127717,0.675179002,5024.340501
0.685859337,0.685911678,5024.349688
0.694513707,0.694566953,5024.358875
0.72157715,0.721632725,5024.368062
0.765096283,0.76515548,5024.377248
0.801743802,0.801806117,5024.386433
0.838435277,0.838500739,5024.395618
0.857180975,0.857248203,5024.404802
0.88187343,0.881942906,5024.413986
0.899630042,0.899701234,5024.423169
0.910880788,0.910953191,5024.432351
0.923450852,0.92352458,5024.441533
0.924891739,0.924965908,5024.450715
0.940056436,0.940132153,5024.459896
0.942037698,0.942113907,5024.469077
0.954383263,0.954460808,5024.478257
0.949463981,0.949541461,5024.487436
0.95305621,0.953134319,5024.496615
0.967760125,0.967839781,5024.505793
0.971924218,0.97200456,5024.514971
0.971091688,0.971172304,5024.524148
0.975542585,0.975623916,5024.533325
0.988751517,0.988834298,5024.542501
0.992581703,0.992665156,5024.551677
0.989944599,0.99002818,5024.560852
0.989305373,0.98938925,5024.570027
0.997731658,0.997816602,5024.579201
0.980970249,0.981054112,5024.588375
0.984240124,0.984324613,5024.597548
0.98560275,0.985687705,5024.60672
0.977765725,0.977850351,5024.615892
0.973523567,0.973608171,5024.625063
0.975229292,0.975314389,5024.634234
0.964062944,0.964147408,5024.643405
0.969248572,0.969333834,5024.652575
0.961303836,0.961388739,5024.661744
0.962684201,0.962769567,5024.670913
0.961968128,0.962053772,5024.680081
0.953086128,0.953171319,5024.689249
0.952067475,0.952152913,5024.698416
0.951686315,0.951772056,5024.707582
0.96787177,0.967959312,5024.716749
0.971924369,0.972012623,5024.725914
0.976827617,0.976916663,5024.735079
0.966643962,0.966732423,5024.744244
0.978637837,0.978727743,5024.753408
0.978882195,0.978972472,5024.762571
0.978591894,0.97868249,5024.771734
0.976046309,0.976137016,5024.780896
0.977143083,0.977234237,5024.790058
0.969009953,0.969100692,5024.79922
0.9660805,0.966171306,5024.80838
0.958741287,0.958831742,5024.817541
0.956892313,0.956982931,5024.8267
0.958724155,0.958815286,5024.83586
0.954084266,0.954175293,5024.845018
0.950649434,0.95074047,5024.854176
0.959954265,0.960046531,5024.863334
0.949441937,0.949533529,5024.872491
0.967472099,0.967565773,5024.881647
0.96801616,0.968110228,5024.890803
0.960556051,0.960649734,5024.899959
0.969616216,0.969711127,5024.909114
0.963686962,0.963781633,5024.918268
0.961773575,0.961868399,5024.927422
0.95795847,0.958053257,5024.936575
0.951865615,0.951960136,5024.945728
0.941736739,0.941830588,5024.95488
0.953703468,0.953798847,5024.964032
0.932392748,0.932486326,5024.973183
0.926027143,0.926120411,5024.982334
0.905277121,0.905368621,5024.991484
0.910215863,0.910308184,5025.000634
0.892997981,0.893088872,5025.009783
0.884623326,0.88471368,5025.018931
0.864055973,0.864144532,5025.028079
0.852534263,0.852621945,5025.037227
0.84297242,0.843059418,5025.046374
0.846456852,0.84654451,5025.05552
0.840400385,0.840487714,5025.064666
0.865011778,0.865101973,5025.073811
0.878294663,0.878386556,5025.082956
0.901204119,0.901298729,5025.092101
0.916065313,0.916161809,5025.101244
0.93311716,0.933215785,5025.110388
0.957099427,0.957200928,5025.11953
0.9720737,0.972177135,5025.128672
0.985527038,0.985632259,5025.137814
0.99630058,0.996407307,5025.146955
1.00568841,1.005796504,5025.156096
1.010037112,1.010146035,5025.165236
1.004993521,1.00510226,5025.174375
1.016143037,1.016253347,5025.183514
1.016122834,1.016233507,5025.192653
1.018326969,1.018438248,5025.20179
1.022580326,1.022692436,5025.210928
1.025825692,1.025938526,5025.220065
1.035602717,1.035716998,5025.229201
1.016436906,1.016549438,5025.238337
1.030352924,1.030467366,5025.247472
1.022829466,1.022943438,5025.256607
1.023239535,1.02335392,5025.265741
1.020376429,1.020490861,5025.274874
1.010144411,1.010258057,5025.284008
1.017034101,1.017148887,5025.29314
1.022355866,1.022471619,5025.302272
1.022741952,1.022858115,5025.311404
1.007880045,1.007994881,5025.320535
1.014166594,1.01428251,5025.329665
1.004903645,1.005018863,5025.338795
1.018364232,1.018481359,5025.347924
1.011975296,1.012092052,5025.357053
1.010656825,1.010773791,5025.366182
1.009353719,1.009470897,5025.375309
1.011101925,1.01121967,5025.384437
1.00533437,1.005451805,5025.393563
1.003377,1.003494568,5025.40269
1.009121446,1.00924005,5025.411815
1.009760629,1.009879672,5025.42094
1.006520627,1.00663965,5025.430065
1.003026123,1.003145095,5025.439189
1.008948545,1.009068583,5025.448313
1.007603403,1.007723644,5025.457436
1.014473465,1.014594892,5025.466558
1.007946444,1.008067453,5025.47568
1.01315622,1.013278221,5025.484801
1.016284622,1.016407366,5025.493922
1.015148349,1.015271322,5025.503043
1.01236631,1.012489312,5025.512162
1.01045496,1.010578095,5025.521282
1.010221099,1.010344571,5025.530401
1.007501794,1.007625298,5025.539519
0.999044945,0.999167773,5025.548636
0.987558282,0.987680056,5025.557754
0.989114703,0.989237026,5025.56687
0.964546326,0.964665961,5025.575986
0.94410707,0.944224512,5025.585102
0.916144918,0.916259213,5025.594217
0.867702345,0.867810911,5025.603331
0.825798102,0.825901724,5025.612445
0.769323253,0.769420068,5025.621559
0.709850724,0.709940312,5025.630672
0.644509605,0.64459118,5025.639784
0.57722315,0.577296418,5025.648896
0.509233915,0.509298738,5025.658007
0.447402061,0.447459175,5025.667118
0.410219229,0.410271746,5025.676228
0.382878397,0.382927553,5025.685338
0.376388308,0.376436767,5025.694447
0.389557169,0.389607466,5025.703556
0.427659073,0.427714445,5025.712664
0.487240983,0.487304246,5025.721772
0.549170625,0.549242129,5025.730879
0.618682676,0.618763456,5025.739985
0.694101088,0.694191968,5025.749091
0.753195318,0.753294209,5025.758197
0.813507554,0.81361466,5025.767302
0.858127664,0.858240958,5025.776406
0.891668369,0.891786416,5025.78551
0.92484023,0.924963005,5025.794613
0.940713423,0.940838649,5025.803716
0.955555809,0.955683359,5025.812818
0.979048975,0.979180018,5025.82192
0.968199975,0.968329918,5025.831021
0.953880814,0.954009184,5025.840122
0.94826613,0.94839409,5025.849222
0.935339337,0.935465894,5025.858322
0.916920923,0.917045323,5025.867421
0.885002697,0.88512309,5025.87652
0.853625372,0.853741807,5025.885618
0.822759636,0.822872162,5025.894715
0.794750122,0.794859108,5025.903812
0.777148199,0.777255055,5025.912909
0.765084178,0.765189654,5025.922005
0.772615137,0.772721934,5025.9311
0.778443494,0.778551381,5025.940195
0.797275465,0.797386254,5025.949289
0.826473671,0.826588819,5025.958383
0.857252377,0.857372128,5025.967476
0.881826977,0.881950483,5025.976569
0.916937273,0.917066032,5025.985661
0.927951269,0.928081914,5025.994753
0.95265896,0.952793432,5026.003844
0.974419533,0.974557434,5026.012935
0.974204253,0.974342481,5026.022025
0.995701698,0.995843342,5026.031114
0.99112462,0.991265977,5026.040203
0.987053699,0.987194837,5026.049292
0.985045949,0.985187162,5026.05838
0.975754324,0.975894564,5026.067467
0.96132051,0.961459028,5026.076554
0.924555765,0.924689326,5026.08564
0.909956612,0.910088399,5026.094726
0.882847549,0.882975734,5026.103811
0.857052003,0.857176758,5026.112896
0.827906147,0.828026964,5026.12198
0.803287599,0.803405119,5026.131064
0.789326855,0.789442623,5026.140147
0.78318998,0.783305136,5026.14923
0.784833188,0.784948875,5026.158312
0.801446909,0.80156534,5026.167394
0.821210367,0.821332022,5026.176475
0.849302703,0.849428832,5026.185555
0.864699222,0.864827956,5026.194635
0.893606292,0.893739659,5026.203715
0.920483705,0.920621424,5026.212794
0.932149079,0.932288887,5026.221872
0.957198132,0.957342049,5026.23095
0.974520309,0.97466719,5026.240027
0.970803977,0.970950655,5026.249104
0.971729542,0.971876718,5026.258181
0.975971362,0.976119541,5026.267256
0.974170005,0.97431827,5026.276332
0.960988259,0.961134872,5026.285406
0.936366901,0.936510104,5026.29448
0.927444607,0.927586787,5026.303554
0.89483042,0.894967931,5026.312627
0.858957843,0.859090159,5026.3217
0.805448791,0.805573162,5026.330772
0.771476389,0.771595799,5026.339843
0.721274297,0.721386203,5026.348914
0.667803103,0.667906959,5026.357985
0.629084929,0.629182997,5026.367055
0.574274066,0.574363802,5026.376124
0.539454904,0.539539398,5026.385193
0.512780242,0.512860748,5026.394261
0.496815332,0.496893515,5026.403329
0.495493377,0.495571535,5026.412396
0.516739348,0.516821049,5026.421463
0.543922244,0.544008444,5026.430529
0.589387237,0.58948086,5026.439595
0.642206283,0.642308534,5026.44866
0.70409689,0.704209257,5026.457725
0.759352192,0.75947366,5026.466789
0.815971956,0.816102784,5026.475852
0.862780826,0.86291948,5026.484916
0.901371264,0.901516455,5026.493978
0.92785996,0.928009763,5026.50304
0.948466009,0.948619492,5026.512101
0.967482679,0.967639599,5026.521162
0.964966264,0.965123135,5026.530223
0.978581896,0.978741345,5026.539283
0.967544447,0.967702458,5026.548342
0.965598498,0.965756552,5026.557401
0.956292366,0.956449253,5026.566459
0.936885711,0.937039763,5026.575517
0.932815351,0.932969081,5026.584574
0.923124559,0.923277037,5026.593631
0.907152962,0.90730314,5026.602687
0.901613548,0.901763146,5026.611742
0.895165322,0.895314183,5026.620798
0.895939088,0.896088413,5026.629852
0.895110915,0.895260436,5026.638906
0.911624222,0.911776841,5026.64796
0.923228716,0.923383622,5026.657013
0.928259866,0.928415963,5026.666065
0.939758011,0.939916391,5026.675117
0.93269725,0.932854788,5026.684168
0.948146152,0.948306653,5026.693219
0.940471864,0.940631417,5026.70227
0.94702464,0.947185658,5026.711319
0.940778101,0.940938408,5026.720369
0.950778586,0.950940952,5026.729417
0.948361404,0.948523711,5026.738466
0.95226995,0.952433282,5026.747513
0.954585153,0.954749239,5026.75656
0.956947678,0.957112527,5026.765607
0.974294436,0.974462638,5026.774653
0.975657205,0.975826008,5026.783699
0.994476322,0.994648753,5026.792744
1.009582128,1.009757555,5026.801788
1.005309898,1.005484959,5026.810832
1.00900546,1.009181542,5026.819876
1.018071663,1.018249708,5026.828919
1.013318733,1.013496327,5026.837961
1.018113832,1.018292649,5026.847003
1.018607492,1.018786777,5026.856044
1.022913444,1.02309387,5026.865085
1.030811429,1.030993636,5026.874125
1.025962576,1.026144311,5026.883165
1.027569053,1.027751458,5026.892204
1.016677003,1.016857856,5026.901243
1.027547271,1.027730444,5026.910281
1.032938968,1.03312349,5026.919319
1.023006128,1.02318926,5026.928356
1.023297426,1.023480995,5026.937392
1.025311114,1.025495431,5026.946428
1.028610304,1.0287956,5026.955464
1.025177705,1.025362769,5026.964499
1.039769124,1.039957214,5026.973533
1.029567696,1.029754329,5026.982567
1.027926003,1.028112726,5026.9916
1.016654223,1.016839282,5027.000633
1.021412535,1.021598845,5027.009666
1.020917654,1.02110426,5027.018697
1.025519329,1.025707163,5027.027729
1.020951176,1.021138559,5027.036759
1.023143493,1.023331666,5027.04579
1.020815727,1.021003859,5027.054819
1.025115026,1.025304338,5027.063849
1.026734885,1.026924886,5027.072877
1.022043465,1.022232985,5027.081905
1.026231446,1.026422132,5027.090933
1.02870391,1.028895445,5027.09996
1.024670716,1.024861889,5027.108986
1.022993692,1.023184941,5027.118012
1.024897334,1.025089328,5027.127038
1.031490536,1.031684156,5027.136063
1.016436565,1.016627746,5027.145087
1.020736958,1.020929336,5027.154111
1.02163572,1.021828655,5027.163134
1.014153302,1.01434521,5027.172157
1.01269828,1.012890298,5027.181179
